D,Site2-oam01,disk.sda.disk_time.read,162957
D,Site2-oam01,disk.sda.disk_time.write,17923894
D,Site2-oam01,disk.sr0.disk_io_time.io_time,16
D,Site2-oam01,disk.sr0.disk_io_time.weighted_io_time,16
D,Site2-oam01,disk.sr0.disk_merged.read,1
D,Site2-oam01,disk.sr0.disk_merged.write,0
D,Site2-oam01,disk.sr0.disk_octets.read,108544
D,Site2-oam01,disk.sr0.disk_octets.write,0
D,Site2-oam01,disk.sr0.disk_ops.read,29
D,Site2-oam01,disk.sr0.disk_ops.write,0
D,Site2-oam01,disk.sr0.disk_time.read,35
D,Site2-oam01,disk.sr0.disk_time.write,0
D,Site2-oam01,interface.eth0.if_errors.rx,0
D,Site2-oam01,interface.eth0.if_errors.tx,0
D,Site2-oam01,interface.eth0.if_octets.rx,1718741386754
D,Site2-oam01,interface.eth0.if_octets.tx,868961310837
D,Site2-oam01,interface.eth0.if_packets.rx,4154276471
D,Site2-oam01,interface.eth0.if_packets.tx,4991950993
D,Site2-oam01,interface.eth1.if_errors.rx,0
D,Site2-oam01,interface.eth1.if_errors.tx,0
D,Site2-oam01,interface.eth1.if_octets.rx,578146259
D,Site2-oam01,interface.eth1.if_octets.tx,493826766
D,Site2-oam01,interface.eth1.if_packets.rx,3038762
D,Site2-oam01,interface.eth1.if_packets.tx,2702979
D,Site2-oam01,interface.eth2.if_errors.rx,0
D,Site2-oam01,interface.eth2.if_errors.tx,0
D,Site2-oam01,interface.eth2.if_octets.rx,1450358212781
D,Site2-oam01,interface.eth2.if_octets.tx,127116380554
D,Site2-oam01,interface.eth2.if_packets.rx,892372337
D,Site2-oam01,interface.eth2.if_packets.tx,1372686079
D,Site2-oam02,collectd.write_queue.derive.dropped,0
D,Site2-oam02,cpu.0.idle,1649967062
D,Site2-oam02,cpu.0.interrupt,82777
D,Site2-oam02,cpu.0.nice,129645
D,Site2-oam02,cpu.0.softirq,590470
D,Site2-oam02,cpu.0.steal,0
D,Site2-oam02,cpu.0.system,78281752
D,Site2-oam02,cpu.0.user,136381885
D,Site2-oam02,cpu.0.wait,102779
D,Site2-oam02,cpu.1.idle,1646996059
D,Site2-oam02,cpu.1.interrupt,77216
D,Site2-oam02,cpu.1.nice,122212
D,Site2-oam02,cpu.1.softirq,1023810
D,Site2-oam02,cpu.1.steal,0
D,Site2-oam02,cpu.1.system,77574112
D,Site2-oam02,cpu.1.user,138927134
D,Site2-oam02,cpu.1.wait,86629
D,Site2-oam02,cpu.2.idle,1649028239
D,Site2-oam02,cpu.2.interrupt,74903
D,Site2-oam02,cpu.2.nice,125320
D,Site2-oam02,cpu.2.softirq,1049261
D,Site2-oam02,cpu.2.steal,0
D,Site2-oam02,cpu.2.system,77160814
D,Site2-oam02,cpu.2.user,136671121
D,Site2-oam02,cpu.2.wait,85394
D,Site2-oam02,cpu.3.idle,1647903388
D,Site2-oam02,cpu.3.interrupt,80383
D,Site2-oam02,cpu.3.nice,126638
D,Site2-oam02,cpu.3.softirq,1394213
D,Site2-oam02,cpu.3.steal,0
D,Site2-oam02,cpu.3.system,76915205
D,Site2-oam02,cpu.3.user,137461320
D,Site2-oam02,cpu.3.wait,86163
D,Site2-oam02,cpu.4.idle,1646877336
D,Site2-oam02,cpu.4.interrupt,79612
D,Site2-oam02,cpu.4.nice,125879
D,Site2-oam02,cpu.4.softirq,1418371
D,Site2-oam02,cpu.4.steal,0
D,Site2-oam02,cpu.4.system,76883771
D,Site2-oam02,cpu.4.user,138362838
D,Site2-oam02,cpu.4.wait,86433
D,Site2-oam02,cpu.5.idle,1651381525
D,Site2-oam02,cpu.5.interrupt,72760
D,Site2-oam02,cpu.5.nice,129699
D,Site2-oam02,cpu.5.softirq,612718
D,Site2-oam02,cpu.5.steal,0
D,Site2-oam02,cpu.5.system,77003627
D,Site2-oam02,cpu.5.user,135538629
D,Site2-oam02,cpu.5.wait,98923
D,Site2-oam02,disk.sda1.disk_io_time.io_time,42
D,Site2-oam02,disk.sda1.disk_io_time.weighted_io_time,42
D,Site2-oam02,disk.sda1.disk_merged.read,31
D,Site2-oam02,disk.sda1.disk_merged.write,0
D,Site2-oam02,disk.sda1.disk_octets.read,1503232
D,Site2-oam02,disk.sda1.disk_octets.write,0
D,Site2-oam02,disk.sda1.disk_ops.read,336
D,Site2-oam02,disk.sda1.disk_ops.write,0
D,Site2-oam02,disk.sda1.disk_time.read,1
D,Site2-oam02,disk.sda1.disk_time.write,0
D,Site2-oam02,disk.sda2.disk_io_time.io_time,114929482
